Price,Adj Close,Close,High,Low,Open,Volume
2017-02-01,197.6416778564453,227.6199951171875,228.58999633789062,226.94000244140625,227.52999877929688,79117700
2017-02-02,197.77194213867188,227.77000427246094,228.10000610351562,226.82000732421875,227.6199951171875,69657600
2017-02-03,199.13511657714844,229.33999633789062,229.5500030517578,228.4600067138672,228.82000732421875,80563200
2017-02-06,198.77915954589844,228.92999267578125,229.3300018310547,228.5399932861328,228.8699951171875,57790100
2017-02-07,198.78785705566406,228.94000244140625,229.66000366210938,228.72000122070312,229.3800048828125,57931200
2017-02-08,199.0482940673828,229.24000549316406,229.38999938964844,228.30999755859375,228.94000244140625,51566200
2017-02-09,200.229248046875,230.60000610351562,230.9499969482422,229.24000549316406,229.24000549316406,65955200
2017-02-10,201.0193634033203,231.50999450683594,231.77000427246094,230.6199951171875,231.0,66015900
2017-02-13,202.1134490966797,232.77000427246094,233.07000732421875,232.0500030517578,232.0800018310547,55182100
2017-02-14,202.92095947265625,233.6999969482422,233.7100067138672,232.16000366210938,232.55999755859375,71109000
2017-02-15,203.98025512695312,234.9199981689453,235.13999938964844,233.38999938964844,233.4499969482422,86785800
2017-02-16,203.8065948486328,234.72000122070312,235.16000366210938,233.85000610351562,234.9499969482422,84722400
2017-02-17,204.1278839111328,235.08999633789062,235.08999633789062,233.92999267578125,233.9499969482422,77204100
2017-02-21,205.34347534179688,236.49000549316406,236.69000244140625,235.50999450683594,235.52000427246094,88946100
2017-02-22,205.16119384765625,236.27999877929688,236.5399932861328,235.8300018310547,236.02000427246094,62115200
2017-02-23,205.3000946044922,236.44000244140625,236.89999389648438,235.55999755859375,236.8800048828125,74615900
2017-02-24,205.56051635742188,236.74000549316406,236.7899932861328,235.41000366210938,235.4600067138672,82381600
2017-02-27,205.88180541992188,237.11000061035156,237.30999755859375,236.35000610351562,236.63999938964844,56515400
2017-02-28,205.32615661621094,236.47000122070312,236.9499969482422,236.02000427246094,236.6699981689453,96961900
2017-03-01,208.20016479492188,239.77999877929688,240.32000732421875,238.3699951171875,238.38999938964844,149158200
2017-03-02,206.8890380859375,238.27000427246094,239.57000732421875,238.2100067138672,239.55999755859375,70246000
2017-03-03,207.019287109375,238.4199981689453,238.61000061035156,237.72999572753906,238.1699981689453,81974300
2017-03-06,206.40284729003906,237.7100067138672,238.1199951171875,237.00999450683594,237.5,55391500
2017-03-07,205.7863006591797,237.0,237.77000427246094,236.75999450683594,237.36000061035156,65103700
2017-03-08,205.4042510986328,236.55999755859375,237.63999938964844,236.39999389648438,237.33999633789062,78168800
2017-03-09,205.66476440429688,236.86000061035156,237.24000549316406,235.74000549316406,236.6999969482422,90683900
2017-03-10,206.38543701171875,237.69000244140625,238.02000427246094,236.58999633789062,237.97000122070312,81991700
2017-03-13,206.48965454101562,237.80999755859375,237.86000061035156,237.24000549316406,237.6199951171875,57256800
2017-03-14,205.6995086669922,236.89999389648438,237.24000549316406,236.19000244140625,237.17999267578125,59880800
2017-03-15,207.4794921875,238.9499969482422,239.44000244140625,237.2899932861328,237.55999755859375,96081800
2017-03-16,207.07135009765625,238.47999572753906,239.1999969482422,238.10000610351562,239.11000061035156,78344000
2017-03-17,206.70770263671875,237.02999877929688,237.97000122070312,237.02999877929688,237.75,89002100
2017-03-20,206.48101806640625,236.77000427246094,237.36000061035156,236.32000732421875,237.02999877929688,52537000
2017-03-21,203.82989501953125,233.72999572753906,237.61000061035156,233.5800018310547,237.47000122070312,131809300
2017-03-22,204.3095245361328,234.27999877929688,234.61000061035156,233.0500030517578,233.77000427246094,97569200
2017-03-23,204.09152221679688,234.02999877929688,235.33999633789062,233.60000610351562,234.27999877929688,100410300
2017-03-24,203.94322204589844,233.86000061035156,235.0399932861328,232.9600067138672,234.3800048828125,112504900
2017-03-27,203.73397827148438,233.6199951171875,233.9199981689453,231.61000061035156,231.92999267578125,87454500
2017-03-28,205.2164306640625,235.32000732421875,235.80999755859375,233.13999938964844,233.27000427246094,93483900
2017-03-29,205.40829467773438,235.5399932861328,235.80999755859375,234.72999572753906,234.99000549316406,61950400
2017-03-30,206.06246948242188,236.2899932861328,236.52000427246094,235.27000427246094,235.47000122070312,56737900
2017-03-31,205.58279418945312,235.74000549316406,236.50999450683594,235.67999267578125,235.89999389648438,73733100
2017-04-03,205.2251739501953,235.3300018310547,236.02999877929688,233.91000366210938,235.8000030517578,85546500
2017-04-04,205.3560028076172,235.47999572753906,235.5800018310547,234.55999755859375,235.0,56466200
2017-04-05,204.7455596923828,234.77999877929688,237.38999938964844,234.5399932861328,236.25999450683594,108800600
2017-04-06,205.3211212158203,235.44000244140625,236.0399932861328,234.42999267578125,234.94000244140625,69135800
2017-04-07,205.1118621826172,235.1999969482422,236.0,234.63999938964844,235.14999389648438,74412300
2017-04-10,205.2339324951172,235.33999633789062,236.25999450683594,234.72999572753906,235.36000061035156,67615300
2017-04-11,204.98976135253906,235.05999755859375,235.17999267578125,233.33999633789062,234.89999389648438,88045300
2017-04-12,204.09152221679688,234.02999877929688,234.9600067138672,233.77000427246094,234.74000549316406,81864400
2017-04-13,202.76597595214844,232.50999450683594,234.49000549316406,232.50999450683594,233.63999938964844,92880400
2017-04-17,204.56248474121094,234.57000732421875,234.57000732421875,232.8800048828125,233.11000061035156,68405400
2017-04-18,203.9520263671875,233.8699951171875,234.49000549316406,233.0800018310547,233.72000122070312,83225800
2017-04-19,203.5770263671875,233.44000244140625,234.9499969482422,233.17999267578125,234.52000427246094,68699900
2017-04-20,205.2339324951172,235.33999633789062,235.85000610351562,233.77999877929688,234.14999389648438,92572200
2017-04-21,204.5798797607422,234.58999633789062,235.30999755859375,234.1300048828125,235.25,110389800
2017-04-24,206.829833984375,237.1699981689453,237.41000366210938,234.55999755859375,237.17999267578125,119209900
2017-04-25,208.0333251953125,238.5500030517578,238.9499969482422,237.80999755859375,237.91000366210938,76698300
2017-04-26,207.90248107910156,238.39999389648438,239.52999877929688,238.35000610351562,238.50999450683594,84702500
2017-04-27,208.07688903808594,238.60000610351562,238.9499969482422,237.97999572753906,238.77000427246094,57410300
2017-04-28,207.6234130859375,238.0800018310547,238.92999267578125,237.92999267578125,238.89999389648438,63532800
2017-05-01,208.14666748046875,238.67999267578125,239.1699981689453,238.1999969482422,238.67999267578125,66882500
2017-05-02,208.22515869140625,238.77000427246094,238.97999572753906,238.3000030517578,238.83999633789062,57375700
2017-05-03,207.97218322753906,238.47999572753906,238.8800048828125,237.6999969482422,238.77000427246094,73137700
2017-05-04,208.21644592285156,238.75999450683594,238.9199981689453,237.77999877929688,238.8300018310547,61462700
2017-05-05,209.03614807128906,239.6999969482422,239.72000122070312,238.67999267578125,239.19000244140625,62001300
2017-05-08,209.0012969970703,239.66000366210938,239.9199981689453,239.1699981689453,239.75,48385700
2017-05-09,208.80946350097656,239.44000244140625,240.19000244140625,239.0399932861328,239.9600067138672,51363200
2017-05-10,209.1844482421875,239.8699951171875,239.8699951171875,239.14999389648438,239.38999938964844,54293800
2017-05-11,208.75714111328125,239.3800048828125,239.57000732421875,238.1300048828125,239.35000610351562,62358300
2017-05-12,208.40830993652344,238.97999572753906,239.42999267578125,238.6699981689453,239.08999633789062,53912700
2017-05-15,209.55946350097656,240.3000030517578,240.44000244140625,239.4499969482422,239.47000122070312,61918900
2017-05-16,209.36758422851562,240.0800018310547,240.6699981689453,239.6300048828125,240.63999938964844,51241800
2017-05-17,205.65257263183594,235.82000732421875,240.0800018310547,235.75,240.0800018310547,172174100
2017-05-18,206.48101806640625,236.77000427246094,237.75,235.42999267578125,235.72999572753906,107047700
2017-05-19,207.8240203857422,238.30999755859375,239.0800018310547,237.27000427246094,237.3300018310547,115011400
2017-05-22,208.8791961669922,239.52000427246094,239.7100067138672,238.82000732421875,238.89999389648438,61010600
2017-05-23,209.34136962890625,240.0500030517578,240.24000549316406,239.50999450683594,239.9499969482422,48341700
2017-05-24,209.82974243164062,240.61000061035156,240.72999572753906,239.92999267578125,240.32000732421875,46927700
2017-05-25,210.8326416015625,241.75999450683594,242.0800018310547,240.9600067138672,241.1999969482422,64071700
2017-05-26,210.7890625,241.7100067138672,241.89999389648438,241.4499969482422,241.5399932861328,46629900
2017-05-30,210.60589599609375,241.5,241.7899932861328,241.16000366210938,241.33999633789062,35201900
2017-05-31,210.55361938476562,241.44000244140625,241.8800048828125,240.63999938964844,241.83999633789062,91796000
2017-06-01,212.2279815673828,243.36000061035156,243.3800048828125,241.63999938964844,241.97000122070312,68962000
2017-06-02,212.93429565429688,244.1699981689453,244.35000610351562,243.0800018310547,243.4199981689453,88666100
2017-06-05,212.77737426757812,243.99000549316406,244.3000030517578,243.75999450683594,243.97000122070312,44698800
2017-06-06,212.09716796875,243.2100067138672,243.97999572753906,243.1199951171875,243.33999633789062,50375400
2017-06-07,212.48959350585938,243.66000366210938,243.9199981689453,242.8300018310547,243.60000610351562,54144300
2017-06-08,212.59422302246094,243.77999877929688,244.3300018310547,243.1699981689453,243.77000427246094,65950700
2017-06-09,212.2715606689453,243.41000366210938,245.00999450683594,241.9499969482422,244.08999633789062,132256400
2017-06-12,212.2279815673828,243.36000061035156,243.4199981689453,242.3800048828125,243.1300048828125,86108100
2017-06-13,213.2657470703125,244.5500030517578,244.61000061035156,243.5800018310547,243.97999572753906,60067000
2017-06-14,212.99545288085938,244.24000549316406,244.8699951171875,243.2899932861328,244.86000061035156,78602300
2017-06-15,212.58551025390625,243.77000427246094,243.91000366210938,242.36000061035156,242.67999267578125,66464900
2017-06-16,212.63197326660156,242.63999938964844,242.8300018310547,241.6300048828125,242.77000427246094,84553100
2017-06-19,214.40216064453125,244.66000366210938,244.72999572753906,243.47999572753906,243.58999633789062,65123800
2017-06-20,212.95619201660156,243.00999450683594,244.25999450683594,242.99000549316406,244.25,56906400
2017-06-21,212.9036102294922,242.9499969482422,243.58999633789062,242.41000366210938,243.4600067138672,55977600
2017-06-22,212.8072509765625,242.83999633789062,243.52999877929688,242.63999938964844,242.9600067138672,44148100
2017-06-23,213.06138610839844,243.1300048828125,243.50999450683594,242.47000122070312,242.91000366210938,66986800
2017-06-26,213.20156860351562,243.2899932861328,244.3800048828125,243.0500030517578,243.89999389648438,56700500
2017-06-27,211.48399353027344,241.3300018310547,243.3800048828125,241.30999755859375,243.0399932861328,82247700
2017-06-28,213.37681579589844,243.49000549316406,243.72000122070312,242.22999572753906,242.5,70042600
2017-06-29,211.5015106201172,241.35000610351562,243.72000122070312,239.9600067138672,243.66000366210938,106949700
2017-06-30,211.8958740234375,241.8000030517578,242.7100067138672,241.5800018310547,242.27999877929688,86820700
2017-07-03,212.25515747070312,242.2100067138672,243.3800048828125,242.2100067138672,242.8800048828125,39153800
2017-07-05,212.74586486816406,242.77000427246094,243.00999450683594,241.6999969482422,242.6300048828125,54427600
2017-07-06,210.8004150390625,240.5500030517578,242.02999877929688,240.33999633789062,241.88999938964844,65400800
2017-07-07,212.1675262451172,242.11000061035156,242.27999877929688,240.55999755859375,241.2100067138672,57972300
2017-07-10,212.3953857421875,242.3699951171875,242.8000030517578,241.75999450683594,242.11000061035156,36663300
2017-07-11,212.2375946044922,242.19000244140625,242.5500030517578,240.85000610351562,242.3699951171875,50354600
2017-07-12,213.83251953125,244.00999450683594,244.1999969482422,243.3000030517578,243.3000030517578,59610400
2017-07-13,214.1918182373047,244.4199981689453,244.5500030517578,243.75999450683594,244.02000427246094,39471600
2017-07-14,215.19085693359375,245.55999755859375,245.97000122070312,244.30999755859375,244.4199981689453,60262700
2017-07-17,215.16453552246094,245.52999877929688,245.91000366210938,245.3300018310547,245.47000122070312,33531900
2017-07-18,215.2785186767578,245.66000366210938,245.72000122070312,244.6699981689453,245.05999755859375,42742500
2017-07-19,216.44398498535156,246.99000549316406,247.0,246.00999450683594,246.02000427246094,51034300
2017-07-20,216.5404052734375,247.10000610351562,247.4199981689453,246.47000122070312,247.27999877929688,47135200
2017-07-21,216.34759521484375,246.8800048828125,246.91000366210938,246.17999267578125,246.44000244140625,82340800
2017-07-24,216.29501342773438,246.82000732421875,246.97999572753906,246.27999877929688,246.7899932861328,46622300
2017-07-25,216.8208465576172,247.4199981689453,247.8000030517578,247.16000366210938,247.67999267578125,54915600
2017-07-26,216.8295440673828,247.42999267578125,247.7899932861328,247.1300048828125,247.75,47575400
2017-07-27,216.6280059814453,247.1999969482422,248.0,245.67999267578125,247.9600067138672,70766600
2017-07-28,216.37391662597656,246.91000366210938,247.05999755859375,246.1300048828125,246.64999389648438,50088400
2017-07-31,216.25120544433594,246.77000427246094,247.47999572753906,246.52999877929688,247.3699951171875,65838700
2017-08-01,216.7332000732422,247.32000732421875,247.5,246.72000122070312,247.4600067138672,55050400
2017-08-02,216.8383026123047,247.44000244140625,247.60000610351562,246.3699951171875,247.47000122070312,47211200
2017-08-03,216.41770935058594,246.9600067138672,247.33999633789062,246.63999938964844,247.30999755859375,40856000
2017-08-04,216.81204223632812,247.41000366210938,247.7899932861328,246.97000122070312,247.52000427246094,60191800
2017-08-07,217.21514892578125,247.8699951171875,247.8699951171875,247.3699951171875,247.49000549316406,31995000
2017-08-08,216.68063354492188,247.25999450683594,248.91000366210938,246.8300018310547,247.50999450683594,61719400
2017-08-09,216.6718292236328,247.25,247.30999755859375,246.05999755859375,246.47000122070312,62632600
2017-08-10,213.61343383789062,243.75999450683594,246.44000244140625,243.6999969482422,246.2899932861328,120479500
2017-08-11,213.92889404296875,244.1199951171875,244.8000030517578,243.75,244.02000427246094,74869900
2017-08-14,216.0496063232422,246.5399932861328,246.7899932861328,245.5500030517578,245.58999633789062,73291900
2017-08-15,216.02337646484375,246.50999450683594,247.0,246.16000366210938,246.97999572753906,55242700
2017-08-16,216.40017700195312,246.94000244140625,247.57000732421875,246.4499969482422,247.11000061035156,56715500
2017-08-17,213.0262908935547,243.08999633789062,246.60000610351562,243.08999633789062,246.24000549316406,128490400
2017-08-18,212.69332885742188,242.7100067138672,244.19000244140625,242.1999969482422,242.89999389648438,136748000
2017-08-21,212.8597869873047,242.89999389648438,243.1999969482422,241.8300018310547,242.63999938964844,65469700
2017-08-22,215.08567810058594,245.44000244140625,245.6199951171875,243.5500030517578,243.57000732421875,63140100
2017-08-23,214.31448364257812,244.55999755859375,245.0500030517578,244.16000366210938,244.3300018310547,50203800
2017-08-24,213.81500244140625,243.99000549316406,245.17999267578125,243.75,245.0,50741700
2017-08-25,214.31448364257812,244.55999755859375,245.61000061035156,244.38999938964844,244.89999389648438,64445900
2017-08-28,214.32330322265625,244.57000732421875,245.1999969482422,244.08999633789062,245.1699981689453,40565600
2017-08-29,214.56866455078125,244.85000610351562,245.14999389648438,242.92999267578125,243.05999755859375,51135700
2017-08-30,215.5851593017578,246.00999450683594,246.32000732421875,244.6199951171875,244.8300018310547,62030800
2017-08-31,216.8821563720703,247.49000549316406,247.77000427246094,246.0500030517578,246.72000122070312,103803900
2017-09-01,217.18885803222656,247.83999633789062,248.3300018310547,247.6699981689453,247.9199981689453,62007000
2017-09-05,215.6289825439453,246.05999755859375,247.52000427246094,244.9499969482422,247.25999450683594,91398800
2017-09-06,216.3651123046875,246.89999389648438,247.27999877929688,246.22999572753906,246.83999633789062,57916900
2017-09-07,216.33883666992188,246.8699951171875,247.27000427246094,246.39999389648438,247.25,58034700
2017-09-08,216.08470153808594,246.5800018310547,247.11000061035156,246.3000030517578,246.5399932861328,63832800
2017-09-11,218.38943481445312,249.2100067138672,249.3000030517578,248.02000427246094,248.0399932861328,71364800
2017-09-12,219.12554931640625,250.0500030517578,250.08999633789062,249.4199981689453,249.6300048828125,56896000
2017-09-13,219.23074340820312,250.1699981689453,250.2100067138672,249.58999633789062,249.72000122070312,59228000
2017-09-14,219.16058349609375,250.08999633789062,250.32000732421875,249.60000610351562,249.8000030517578,95446300
2017-09-15,219.45565795898438,249.19000244140625,249.2899932861328,248.57000732421875,248.69000244140625,95432400
2017-09-18,219.92237854003906,249.72000122070312,250.1199951171875,249.27999877929688,249.61000061035156,46235200
2017-09-19,220.14259338378906,249.97000122070312,250.07000732421875,249.60000610351562,250.0,47108100
2017-09-20,220.22181701660156,250.05999755859375,250.19000244140625,248.9199981689453,250.07000732421875,59574100
2017-09-21,219.63177490234375,249.38999938964844,249.97999572753906,249.19000244140625,249.8800048828125,48211400
2017-09-22,219.67576599121094,249.44000244140625,249.6300048828125,249.02000427246094,249.0500030517578,51214000
2017-09-25,219.22666931152344,248.92999267578125,249.5500030517578,248.0800018310547,249.14999389648438,57064400
2017-09-26,219.35877990722656,249.0800018310547,249.6999969482422,248.80999755859375,249.4199981689453,54082000
2017-09-27,220.21299743652344,250.0500030517578,250.49000549316406,248.8699951171875,249.8800048828125,81001400
2017-09-28,220.47726440429688,250.35000610351562,250.44000244140625,249.6300048828125,249.72999572753906,44778800
2017-09-29,221.25221252441406,251.22999572753906,251.32000732421875,250.1300048828125,250.33999633789062,85578000
2017-10-02,222.212158203125,252.32000732421875,252.32000732421875,251.2899932861328,251.49000549316406,59023000
2017-10-03,222.68772888183594,252.86000061035156,252.88999938964844,252.22999572753906,252.32000732421875,66810200
2017-10-04,222.95187377929688,253.16000366210938,253.44000244140625,252.55999755859375,252.69000244140625,55953600
2017-10-05,224.27291870117188,254.66000366210938,254.67999267578125,253.1999969482422,253.5399932861328,63522800
2017-10-06,224.0175323486328,254.3699951171875,254.6999969482422,253.85000610351562,254.14999389648438,80646000
2017-10-09,223.6476593017578,253.9499969482422,254.6999969482422,253.64999389648438,254.6300048828125,35803100
2017-10-10,224.23770141601562,254.6199951171875,255.0500030517578,253.97999572753906,254.60000610351562,43057400
2017-10-11,224.5899658203125,255.02000427246094,255.02000427246094,254.32000732421875,254.50999450683594,47674300
2017-10-12,224.2553253173828,254.63999938964844,255.05999755859375,254.3699951171875,254.66000366210938,47065100
2017-10-13,224.5283203125,254.9499969482422,255.27000427246094,254.63999938964844,255.13999938964844,54800400
2017-10-16,224.82778930664062,255.2899932861328,255.50999450683594,254.82000732421875,255.2100067138672,38221700
2017-10-17,224.9862518310547,255.47000122070312,255.52000427246094,254.97999572753906,255.22999572753906,31561000
2017-10-18,225.20645141601562,255.72000122070312,255.9499969482422,255.5,255.89999389648438,40888300
2017-10-19,225.26806640625,255.7899932861328,255.8300018310547,254.35000610351562,254.8300018310547,61903800
2017-10-20,226.4305877685547,257.1099853515625,257.1400146484375,255.77000427246094,256.70001220703125,89176400
2017-10-23,225.54994201660156,256.1099853515625,257.510009765625,256.0199890136719,257.4800109863281,63915300
2017-10-24,225.9462127685547,256.55999755859375,256.8299865722656,256.1499938964844,256.6000061035156,66935900
2017-10-25,224.82778930664062,255.2899932861328,256.30999755859375,254.0,256.17999267578125,103715300
2017-10-26,225.1183319091797,255.6199951171875,256.29998779296875,255.47999572753906,255.99000549316406,69798000
2017-10-27,226.95899963378906,257.7099914550781,257.8900146484375,255.6300048828125,256.4700012207031,85562500
2017-10-30,226.113525390625,256.75,257.6000061035156,256.4100036621094,256.4700012207031,54285700
2017-10-31,226.46578979492188,257.1499938964844,257.44000244140625,256.80999755859375,257.17999267578125,60304800
2017-11-01,226.7652130126953,257.489990234375,258.42999267578125,257.07000732421875,258.0400085449219,54202700
2017-11-02,226.8533172607422,257.5899963378906,257.75,256.19000244140625,257.4100036621094,56449500
2017-11-03,227.61068725585938,258.45001220703125,258.5,257.29998779296875,257.7699890136719,59589700
2017-11-06,227.9630126953125,258.8500061035156,259.0,258.2200012207031,258.29998779296875,49652600
2017-11-07,227.8044891357422,258.6700134277344,259.3500061035156,258.0899963378906,258.9700012207031,57502200
2017-11-08,228.19192504882812,259.1099853515625,259.2200012207031,258.1499938964844,258.4700012207031,50469600
2017-11-09,227.36407470703125,258.1700134277344,258.3900146484375,256.3599853515625,257.7300109863281,95085500
2017-11-10,227.2936248779297,258.0899963378906,258.2900085449219,257.3699951171875,257.7300109863281,59984700
2017-11-13,227.5049591064453,258.3299865722656,258.5899963378906,257.2699890136719,257.30999755859375,50228600
2017-11-14,226.9766387939453,257.7300109863281,257.8500061035156,256.5199890136719,257.4100036621094,61315200
2017-11-15,225.8405303955078,256.44000244140625,257.2200012207031,255.6300048828125,256.6199951171875,80811500
2017-11-16,227.7604217529297,258.6199951171875,259.0400085449219,257.4700012207031,257.5199890136719,67777000
2017-11-17,227.09107971191406,257.8599853515625,258.5899963378906,257.7699890136719,258.2200012207031,75756800
2017-11-20,227.4785919189453,258.29998779296875,258.5199890136719,257.8599853515625,258.1400146484375,48075500
2017-11-21,228.9669189453125,259.989990234375,260.20001220703125,258.260009765625,259.17999267578125,69176800
2017-11-22,228.764404296875,259.760009765625,260.1499938964844,259.57000732421875,260.0,45033400
2017-11-24,229.2927703857422,260.3599853515625,260.4800109863281,260.1600036621094,260.32000732421875,27856500
2017-11-27,229.1783447265625,260.2300109863281,260.75,260.0,260.4100036621094,52274900
2017-11-28,231.5032958984375,262.8699951171875,262.8999938964844,260.6499938964844,260.760009765625,98971700
2017-11-29,231.36239624023438,262.7099914550781,263.6300048828125,262.20001220703125,263.0199890136719,77512100
2017-11-30,233.387939453125,265.010009765625,266.04998779296875,263.6700134277344,263.760009765625,127894400
2017-12-01,232.903564453125,264.4599914550781,265.30999755859375,260.760009765625,264.760009765625,164390900
2017-12-04,232.62176513671875,264.1400146484375,266.79998779296875,264.0799865722656,266.30999755859375,94040600
2017-12-05,231.78514099121094,263.19000244140625,265.1499938964844,263.0400085449219,263.19000244140625,77994500
2017-12-06,231.8291015625,263.239990234375,263.7300109863281,262.7099914550781,263.29998779296875,75898600
2017-12-07,232.5601043701172,264.07000732421875,264.42999267578125,262.94000244140625,264.07000732421875,77218600
2017-12-08,233.8282470703125,265.510009765625,265.5199890136719,264.0299987792969,265.1600036621094,76563900
2017-12-11,234.5327911376953,266.30999755859375,266.3800048828125,265.4800109863281,266.30999755859375,83077500
2017-12-12,234.94668579101562,266.7799987792969,267.32000732421875,266.3500061035156,267.2099914550781,85195800
2017-12-13,234.92030334472656,266.75,267.55999755859375,266.6499938964844,267.05999755859375,102905400
2017-12-14,233.9604034423828,265.6600036621094,267.2200012207031,265.6000061035156,267.0899963378906,100666700
2017-12-15,235.90866088867188,266.510009765625,267.0400085449219,265.3900146484375,265.45001220703125,144610300
2017-12-18,237.40460205078125,268.20001220703125,268.6000061035156,267.9800109863281,268.1000061035156,83653600
2017-12-19,236.4928741455078,267.1700134277344,268.5299987792969,267.0899963378906,268.4800109863281,82382900
2017-12-20,236.36892700195312,267.0299987792969,268.3299865722656,266.69000244140625,268.2699890136719,76751500
2017-12-21,236.85577392578125,267.5799865722656,268.3900146484375,267.29998779296875,267.739990234375,67032300
2017-12-22,236.79383850097656,267.510009765625,267.6400146484375,266.8999938964844,267.6000061035156,78720900
2017-12-26,236.51058959960938,267.19000244140625,267.44000244140625,266.8900146484375,267.04998779296875,45244400
2017-12-27,236.6256103515625,267.32000732421875,267.7300109863281,267.010009765625,267.3800048828125,57751000
2017-12-28,237.1125030517578,267.8699951171875,267.9200134277344,267.45001220703125,267.8900146484375,45116100
2017-12-29,236.21849060058594,266.8599853515625,268.54998779296875,266.6400146484375,268.5299987792969,96007400
2018-01-02,237.90911865234375,268.7699890136719,268.80999755859375,267.3999938964844,267.8399963378906,86655700
2018-01-03,239.4139862060547,270.4700012207031,270.6400146484375,268.9599914550781,268.9599914550781,90070400
2018-01-04,240.42303466796875,271.6099853515625,272.1600036621094,270.5400085449219,271.20001220703125,80636400
2018-01-05,242.02516174316406,273.4200134277344,273.55999755859375,271.95001220703125,272.510009765625,83524000
2018-01-08,242.4677734375,273.9200134277344,274.1000061035156,272.9800109863281,273.30999755859375,57319200
2018-01-09,243.0166015625,274.5400085449219,275.25,274.0799865722656,274.3999938964844,57254000
2018-01-10,242.64483642578125,274.1199951171875,274.4200134277344,272.9200134277344,273.67999267578125,69574300
2018-01-11,244.41510009765625,276.1199951171875,276.1199951171875,274.55999755859375,274.75,62361500
2018-01-12,246.00852966308594,277.9200134277344,278.1099853515625,276.0799865722656,276.4200134277344,90816100
2018-01-16,245.16758728027344,276.9700012207031,280.0899963378906,276.17999267578125,279.3500061035156,106555100
2018-01-17,247.50448608398438,279.6099853515625,280.04998779296875,276.9700012207031,278.0299987792969,113258800
2018-01-18,247.0884552001953,279.1400146484375,279.9599914550781,278.5799865722656,279.4800109863281,100728000
2018-01-19,248.21258544921875,280.4100036621094,280.4100036621094,279.1400146484375,279.79998779296875,140920100
2018-01-22,250.23086547851562,282.69000244140625,282.69000244140625,280.1099853515625,280.1700134277344,91322400
2018-01-23,250.761962890625,283.2900085449219,283.6199951171875,282.3699951171875,282.739990234375,97084700
2018-01-24,250.6646728515625,283.17999267578125,284.70001220703125,281.8399963378906,284.0199890136719,134816100
2018-01-25,250.77078247070312,283.29998779296875,284.2699890136719,282.3999938964844,284.1600036621094,84587300
2018-01-26,253.67408752441406,286.5799865722656,286.6300048828125,283.9599914550781,284.25,107743100
2018-01-29,251.9922332763672,284.67999267578125,286.42999267578125,284.5,285.92999267578125,90118300
2018-01-30,249.40762329101562,281.760009765625,284.739990234375,281.2200012207031,282.6000061035156,131796400
2018-01-31,249.53155517578125,281.8999938964844,283.29998779296875,280.67999267578125,282.7300109863281,108364800
2018-02-01,249.2482452392578,281.5799865722656,283.05999755859375,280.67999267578125,281.07000732421875,90102500
2018-02-02,243.8221435546875,275.45001220703125,280.2300109863281,275.4100036621094,280.0799865722656,173174800
2018-02-05,233.6248321533203,263.92999267578125,275.8500061035156,263.30999755859375,273.45001220703125,294681800
2018-02-06,238.22781372070312,269.1300048828125,269.70001220703125,258.70001220703125,259.94000244140625,355026800
2018-02-07,236.9355010986328,267.6700134277344,272.3599853515625,267.5799865722656,268.5,167376100
2018-02-08,228.0482635498047,257.6300048828125,268.1700134277344,257.5899963378906,268.010009765625,246449500
2018-02-09,231.47389221191406,261.5,263.6099853515625,252.9199981689453,260.79998779296875,283565300
2018-02-12,234.87298583984375,265.3399963378906,267.010009765625,261.6600036621094,263.8299865722656,143736000
2018-02-13,235.45721435546875,266.0,266.6199951171875,263.30999755859375,263.9700012207031,81223600
2018-02-14,238.63497924804688,269.5899963378906,270.0,264.29998779296875,264.30999755859375,120735700
2018-02-15,241.68002319335938,273.0299987792969,273.0400085449219,268.7699890136719,271.57000732421875,111200300
2018-02-16,241.75082397460938,273.1099853515625,275.32000732421875,272.2699890136719,272.32000732421875,160420100
2018-02-20,240.23716735839844,271.3999938964844,273.6700134277344,270.5,272.0299987792969,86369700
2018-02-21,239.04214477539062,270.04998779296875,274.7200012207031,269.94000244140625,271.8999938964844,98883700
2018-02-22,239.3519744873047,270.3999938964844,273.04998779296875,269.6400146484375,271.1000061035156,110511300
2018-02-23,243.16708374023438,274.7099914550781,274.7099914550781,271.25,271.7900085449219,92766400
2018-02-26,245.9907989501953,277.8999938964844,278.010009765625,275.260009765625,275.92999267578125,86491400
2018-02-27,242.91921997070312,274.42999267578125,278.9200134277344,274.3599853515625,278.1099853515625,99099200
2018-02-28,240.45851135253906,271.6499938964844,276.19000244140625,271.2900085449219,275.67999267578125,121907800
2018-03-01,236.96205139160156,267.70001220703125,273.1700134277344,266.0,271.4100036621094,176855100
2018-03-02,238.18356323242188,269.0799865722656,269.7200012207031,264.82000732421875,265.79998779296875,139083200
2018-03-05,240.9364776611328,272.19000244140625,272.8900146484375,267.6099853515625,267.7300109863281,97307400
2018-03-06,241.54725646972656,272.8800048828125,273.3900146484375,271.17999267578125,273.29998779296875,79213200
2018-03-07,241.4586944580078,272.7799987792969,273.17999267578125,270.20001220703125,270.4200134277344,87063500
2018-03-08,242.62718200683594,274.1000061035156,274.239990234375,272.4200134277344,273.54998779296875,66901200
2018-03-09,246.84939575195312,278.8699951171875,278.8699951171875,275.3399963378906,275.70001220703125,113625300
